Connector_ID,Source_ID,Target_ID,Source,Target,Connector_title,Width,Height,lid,Con_X,Con_Y,Con_Radius,z,Scorer,Confirmed,Confidence,Synapse_Type,Sections
35771,35579,34304,AVAR_roi,SMDVR_roi,c-4 3(c),51.0,36.0,17479,1.0,38.0,1.25,55360.0,,,3,c,4
35773,35377,35579,ADEL_roi,AVAR_roi,c-7 4(c),66.0,66.0,17400,1.0,39.0,1.25,54720.0,,,4,c,7
35773,35377,34413,ADEL_roi,RIGL_roi,c-7 4(c),66.0,66.0,17400,1.0,39.0,1.25,54720.0,,,4,c,7
35775,34268,35579,DVC_roi,AVAR_roi,c-1 2(c),71.0,40.0,17339,9.0,70.0,1.25,54220.0,,,2,c,1
35777,34268,33738,DVC_roi,AIBR_roi,c-3 3(c),69.0,71.0,17271,59.0,31.0,1.25,53660.0,,,3,c,3
35777,34268,35579,DVC_roi,AVAR_roi,c-3 3(c),69.0,71.0,17271,59.0,31.0,1.25,53660.0,,,3,c,3
35779,35683,35597,SAAVR_roi,SMDDL_roi,c-6 2(c),60.0,63.0,17221,55.0,1.0,1.25,53240.0,,,2,c,6
35779,35683,35579,SAAVR_roi,AVAR_roi,c-6 2(c),60.0,63.0,17221,55.0,1.0,1.25,53240.0,,,2,c,6
35781,35579,35683,AVAR_roi,SAAVR_roi,c-7 2(c),56.0,17.0,20814,35.0,8.0,1.25,63460.0,,,2,c,7
35783,35267,35161,AVDR,AVER?,e-13 3(c),36.0,9.0,20694,1.0,53.0,1.25,62780.0,,,3,e,13
35785,35267,35161,AVDR,AVER?,c-1 1(c),3.0,54.0,20265,33.0,1.0,1.25,60320.0,,,1,c,1
35787,35267,33912,AVDR,RIFL? #33912,c-2 3(c),34.0,10.0,19970,1.0,39.0,1.25,58720.0,,,3,c,2
35789,34024,34315,PVNL_roi,AVDR_roi,e-9 3(c),8.0,40.0,17524,1.0,1.0,1.25,55740.0,,,3,e,9
35791,35347,34315,AVBR_roi,AVDR_roi,e-14 3(c),47.0,17.0,17453,1.0,1.0,1.25,55160.0,,,3,e,14
35793,34315,34437,AVDR_roi,ALML_roi,e-12 3(c),37.0,26.0,17451,29.0,26.0,1.25,55140.0,,,3,e,12
35795,34315,35293,AVDR_roi,RICL_roi,e-11 3(c),30.0,27.0,17325,59.0,1.0,1.25,54120.0,,,3,e,11
35797,34437,34315,ALML_roi,AVDR_roi,c-4 1(c),60.0,48.0,17298,73.0,47.0,1.25,53880.0,,,1,c,4
35797,34437,35409,ALML_roi,CEPVL_roi,c-4 1(c),60.0,48.0,17298,73.0,47.0,1.25,53880.0,,,1,c,4
35799,35301,35631,AWBL_roi,AVJR_roi,c-4 4(c),74.0,152.0,17215,52.0,1.0,1.25,53180.0,,,4,c,4
35799,35301,34315,AWBL_roi,AVDR_roi,c-4 4(c),74.0,152.0,17215,52.0,1.0,1.25,53180.0,,,4,c,4
35799,35301,35503,AWBL_roi,URYVL_roi,c-4 4(c),74.0,152.0,17215,52.0,1.0,1.25,53180.0,,,4,c,4
35803,34315,35449,AVDR_roi,RIPL_roi,e-17 2(c),53.0,33.0,21753,8.0,1.0,1.25,68580.0,,,2,e,17
35805,33936,35615,VB2,AVKL,c-5 2(c),9.0,24.0,21521,1.0,1.0,1.25,67300.0,,,2,c,5
35807,35615,33988,AVKL,BDUR,e-6 2(c),27.0,17.0,20694,1.0,11.0,1.25,62780.0,,,2,e,6
35809,35615,35193,AVKL,unk R VNC 3,e-9 3(c),22.0,12.0,20340,1.0,27.0,1.25,60760.0,,,3,e,9
35811,35615,33936,AVKL,VB2,e-3 2(c),31.0,28.0,17245,1.0,41.0,1.25,53480.0,,,2,e,3
35813,35227,35637,AVKL_roi,AVEL_roi,e-18 4(c),37.0,42.0,17245,1.0,1.0,1.25,53480.0,,,4,e,18
35815,35227,34268,AVKL_roi,DVC_roi,e-19 2(c),31.0,47.0,17239,1.0,1.0,1.25,53420.0,,,2,e,19
35819,33976,35227,RIMR_roi,AVKL_roi,e-16 4(c),36.0,42.0,26001,1.0,25.0,1.25,69240.0,,,4,e,16
35821,35281,35571,AVL,SABVL,c-4 2(c),41.0,33.0,21769,1.0,12.0,1.25,68660.0,,,2,c,4
35821,35281,35167,AVL,AVBR? (RLG),c-4 2(c),41.0,33.0,21769,1.0,12.0,1.25,68660.0,,,2,c,4
35823,35281,33945,AVL,DB2? v.part R VNC->L com 5,e-7 4(c),41.0,13.0,21236,90.0,63.0,1.25,65720.0,,,4,e,7
35825,35281,35351,AVL,SABD?,c-5 5(c),106.0,92.0,21054,1.0,1.0,1.25,64780.0,,,5,c,5
35825,35281,34523,AVL,VA1,c-5 5(c),106.0,92.0,21054,1.0,1.0,1.25,64780.0,,,5,c,5
35825,35281,34398,AVL,RIFR? unknown RVSG,c-5 5(c),106.0,92.0,21054,1.0,1.0,1.25,64780.0,,,5,c,5
35825,35281,35571,AVL,SABVL,c-5 5(c),106.0,92.0,21054,1.0,1.0,1.25,64780.0,,,5,c,5
35827,34247,35281,SABVR,AVL,e-10 3(c),39.0,4.0,20746,1.0,42.0,1.6666666,63060.0,,,3,e,10
35829,35281,34700,AVL,VD1,e-9 2(c),30.0,43.0,19965,30.0,49.0,1.6666666,58680.0,,,2,e,9
35831,33760,34268,AVL_roi,DVC_roi,c-6 1(c),31.0,51.0,19785,34.0,36.0,1.6666666,57460.0,,,1,c,6
35831,33760,34410,AVL_roi,RIGR_roi,c-6 1(c),31.0,51.0,19785,34.0,36.0,1.6666666,57460.0,,,1,c,6
35833,33760,35277,AVL_roi,AQR_roi,c-3 4(c),35.0,37.0,17407,66.0,128.0,1.6666666,54780.0,,,4,c,3
35837,33760,35637,AVL_roi,AVEL_roi,c-3 3(c),81.0,129.0,17227,43.0,1.0,1.6666666,53300.0,,,3,c,3
35837,33760,35577,AVL_roi,AVAL_roi,c-3 3(c),81.0,129.0,17227,43.0,1.0,1.6666666,53300.0,,,3,c,3
35839,35225,33760,RIS_roi,AVL_roi,e-11 c(3),44.0,35.0,26060,1.0,9.0,1.6666666,69720.0,,,c,e,11
35842,34976,35571,HMC,SABVL,e-8 4(c),80.0,10.0,21323,48.0,10.0,1.6666666,66180.0,,,4,e,8
35844,34373,34354,PVPL,RMGL,e-11 4(c),49.0,11.0,21098,53.0,28.0,1.6666666,65020.0,,,4,e,11
35846,35169,34373,SAADL,PVPL,c-1 1(c),54.0,74.0,20694,1.0,1.0,1.6666666,62780.0,,,1,c,1
35846,35169,35665,SAADL,PVQ,c-1 1(c),54.0,74.0,20694,1.0,1.0,1.6666666,62780.0,,,1,c,1
35846,35169,34395,SAADL,AVFL,c-1 1(c),54.0,74.0,20694,1.0,1.0,1.6666666,62780.0,,,1,c,1
35848,35375,34373,L VNC NR crossing over no nuc,PVPL,e-5 3(c),56.0,3.0,20066,1.0,69.0,1.6666666,59260.0,,,3,e,5
35850,35181,34425,AVM_roi,ALMR_roi,e-6 4(S),30.0,70.0,21547,1.0,1.0,1.6666666,67440.0,S,,4,e,6
35852,35527,35641,PVPR?,AVBL,e-6 3(c),40.0,40.0,21302,1.0,2.0,1.6666666,66080.0,,,3,e,6
35854,35527,35363,PVPR?,AVAL,e-14 3(c),36.0,3.0,20900,1.0,24.0,1.6666666,63920.0,,,3,e,14
35856,34000,35527,AQR,PVPR?,c-5 3(c),25.0,25.0,20450,1.0,59.0,1.6666666,61460.0,,,3,c,5
35858,35527,35363,PVPR?,AVAL,c-4 4(c),47.0,111.0,19795,32.0,62.0,1.6666666,57560.0,,,4,c,4
35858,35527,35353,PVPR?,AVDL?,c-4 4(c),47.0,111.0,19795,32.0,62.0,1.6666666,57560.0,,,4,c,4
35858,35527,35641,PVPR?,AVBL,c-4 4(c),47.0,111.0,19795,32.0,62.0,1.6666666,57560.0,,,4,c,4
35860,35181,33830,AVM_roi,RMEV,c-3 3(S),39.0,63.0,19931,30.0,50.0,1.6666666,58500.0,S,,3,c,3
35862,35181,35201,AVM_roi,DB1_roi,c-4 2(S),52.0,51.0,20127,1.0,47.0,1.6666666,59600.0,S,,2,c,4
35862,35181,33830,AVM_roi,RMEV,c-4 2(S),52.0,51.0,20127,1.0,47.0,1.6666666,59600.0,S,,2,c,4
35864,35181,34437,AVM_roi,ALML_roi,e-17 5(S),21.0,48.0,20107,74.0,2.0,1.6666666,59480.0,S,,5,e,17
35866,35181,34318,AVM_roi,RICR_roi,c-3 2(S),75.0,3.0,19863,56.0,48.0,1.6666666,58080.0,S,,2,c,3
35868,34425,33994,ALMR_roi,PVNR_roi,c-5 4(S),57.0,57.0,19793,1.0,1.0,1.6666666,57540.0,S,,4,c,5
35868,34425,35601,ALMR_roi,AVDL_roi,c-5 4(S),57.0,57.0,19793,1.0,1.0,1.6666666,57540.0,S,,4,c,5
35870,34425,34381,ALMR_roi,PVCR_roi,c-1 2(S),8.0,79.0,17711,1.0,93.0,1.6666666,57280.0,S,,2,c,1
35872,34425,35295,ALMR_roi,AVBL_roi,c-2 3(S),81.0,94.0,17700,2.0,85.0,1.6666666,57180.0,S,,3,c,2
35872,34425,34437,ALMR_roi,ALML_roi,c-2 3(S),81.0,94.0,17700,2.0,85.0,1.6666666,57180.0,S,,3,c,2
35874,34425,35295,ALMR_roi,AVBL_roi,c-2 3(S),69.0,102.0,17704,82.0,35.0,1.6666666,57220.0,S,,3,c,2
35874,34425,34437,ALMR_roi,ALML_roi,c-2 3(S),69.0,102.0,17704,82.0,35.0,1.6666666,57220.0,S,,3,c,2
35876,34437,34425,ALML_roi,ALMR_roi,c-4 4(S),83.0,60.0,17697,1.0,58.0,1.6666666,57160.0,S,,4,c,4
35876,34437,35295,ALML_roi,AVBL_roi,c-4 4(S),83.0,60.0,17697,1.0,58.0,1.6666666,57160.0,S,,4,c,4
35878,34425,35295,ALMR_roi,AVBL_roi,c-1 3(S),33.0,59.0,17537,56.0,70.0,1.6666666,55860.0,S,,3,c,1
35880,34425,33994,ALMR_roi,PVNR_roi,c-1 2(S),57.0,71.0,17528,1.0,75.0,1.6666666,55780.0,S,,2,c,1
35880,34425,35601,ALMR_roi,AVDL_roi,c-1 2(S),57.0,71.0,17528,1.0,75.0,1.6666666,55780.0,S,,2,c,1
35882,34425,35217,ALMR_roi,ADER_roi,c-3 3(S),63.0,76.0,17549,71.0,1.0,1.6666666,55960.0,S,,3,c,3
35882,34425,34422,ALMR_roi,UNK_rvg_roi,c-3 3(S),63.0,76.0,17549,71.0,1.0,1.6666666,55960.0,S,,3,c,3
35882,34425,34437,ALMR_roi,ALML_roi,c-3 3(S),63.0,76.0,17549,71.0,1.0,1.6666666,55960.0,S,,3,c,3
35884,34425,33997,ALMR_roi,PVR_roi,c-5 3(S),72.0,75.0,17475,1.0,40.0,1.6666666,55320.0,S,,3,c,5
35884,34425,33994,ALMR_roi,PVNR_roi,c-5 3(S),72.0,75.0,17475,1.0,40.0,1.6666666,55320.0,S,,3,c,5
35886,34437,33991,ALML_roi,BDUL_roi,c-2 2(S),93.0,72.0,17435,37.0,26.0,1.6666666,55000.0,S,,2,c,2
35888,34437,34315,ALML_roi,AVDR_roi,c-1 2(S),38.0,27.0,14302,1.0,43.0,1.6666666,52340.0,S,,2,c,1
35890,35239,35347,SMDDR_roi,AVBR_roi,e-4 3(S),32.0,44.0,14253,61.0,71.0,1.6666666,52020.0,S,,3,e,4
35892,35435,35671,URYDL_roi,RIPL_roi,c-2 4(S),62.0,72.0,14253,44.0,61.0,1.6666666,52020.0,S,,4,c,2
35892,35435,35601,URYDL_roi,AVDL_roi,c-2 4(S),62.0,72.0,14253,44.0,61.0,1.6666666,52020.0,S,,4,c,2
35894,35435,35601,URYDL_roi,AVDL_roi,c-2 2(S),64.0,62.0,14295,79.0,1.0,1.6666666,52300.0,S,,2,c,2
35894,35435,35299,URYDL_roi,RID_roi,c-2 2(S),64.0,62.0,14295,79.0,1.0,1.6666666,52300.0,S,,2,c,2
35896,33970,35405,AINR_roi,BAGR_roi,c-1 2(S),80.0,67.0,17185,83.0,105.0,1.6666666,52880.0,S,,2,c,1
35896,33970,35337,AINR_roi,AUAR_roi,c-1 2(S),80.0,67.0,17185,83.0,105.0,1.6666666,52880.0,S,,2,c,1
35898,35365,35299,PVPL_roi,RID_roi,c-2 2(S),84.0,128.0,14357,1.0,63.0,1.6666666,52700.0,S,,2,c,2
35898,35365,35295,PVPL_roi,AVBL_roi,c-2 2(S),84.0,128.0,14357,1.0,63.0,1.6666666,52700.0,S,,2,c,2
35900,35365,33757,PVPL_roi,RIR_roi,c-1 2(S),67.0,144.0,17363,84.0,17.0,1.6666666,54420.0,S,,2,c,1
35900,35365,35347,PVPL_roi,AVBR_roi,c-1 2(S),67.0,144.0,17363,84.0,17.0,1.6666666,54420.0,S,,2,c,1
35902,35365,35347,PVPL_roi,AVBR_roi,c-4 4(S),85.0,77.0,17369,8.0,87.0,1.6666666,54480.0,S,,4,c,4
35902,35365,35293,PVPL_roi,RICL_roi,c-4 4(S),85.0,77.0,17369,8.0,87.0,1.6666666,54480.0,S,,4,c,4
35904,35365,34315,PVPL_roi,AVDR_roi,c-3 3(S),82.0,195.0,14121,6.0,6.0,6.6666665,51140.0,S,,3,c,3
35904,35365,34387,PVPL_roi,PVCL_roi,c-3 3(S),82.0,195.0,14121,6.0,6.0,6.6666665,51140.0,S,,3,c,3
35904,35365,35347,PVPL_roi,AVBR_roi,c-3 3(S),82.0,195.0,14121,6.0,6.0,6.6666665,51140.0,S,,3,c,3
35904,35365,35347,PVPL_roi,AVBR_roi,c-3 3(S),82.0,195.0,14121,6.0,6.0,6.6666665,51140.0,S,,3,c,3
35906,34318,35577,RICR_roi,AVAL_roi,c-6 5(c),110.0,93.0,13791,6.0,6.0,6.6666665,48900.0,,,5,c,6
35906,34318,35683,RICR_roi,SAAVR_roi,c-6 5(c),110.0,93.0,13791,6.0,6.0,6.6666665,48900.0,,,5,c,6
35908,33470,35455,URAVR_roi,IL2VR_roi,c-5 3(c),53.0,15.0,13857,6.0,28.0,6.6666665,49420.0,,,3,c,5
35910,33470,35455,URAVR_roi,IL2VR_roi,e-8 3(c),42.0,34.0,13974,66.0,6.0,6.6666665,50200.0,,,3,e,8
35916,33470,35445,URAVR_roi,RIPR_roi,c-3 3(c),92.0,115.0,14074,78.0,104.0,6.6666665,50820.0,,,3,c,3
35916,33470,33830,URAVR_roi,RMEV,c-3 3(c),92.0,115.0,14074,78.0,104.0,6.6666665,50820.0,,,3,c,3
35918,33470,35413,URAVR_roi,IL1VR_roi,c-3 3(c),84.0,121.0,14014,144.0,114.0,6.6666665,50440.0,,,3,c,3
35918,33470,34550,URAVR_roi,areatree,c-3 3(c),84.0,121.0,14014,144.0,114.0,6.6666665,50440.0,,,3,c,3
35922,33470,35413,URAVR_roi,IL1VR_roi,c-4 4(c),150.0,120.0,14016,127.0,41.0,6.6666665,50460.0,,,4,c,4
35922,33470,34550,URAVR_roi,areatree,c-4 4(c),150.0,120.0,14016,127.0,41.0,6.6666665,50460.0,,,4,c,4
35924,33470,35413,URAVR_roi,IL1VR_roi,e-20 4(c),133.0,47.0,13970,6.0,6.0,6.6666665,50160.0,,,4,e,20
35926,33470,35401,URAVR_roi,RMEV_roi,c-3 3(c),99.0,111.0,13950,71.0,6.0,6.6666665,50040.0,,,3,c,3
35926,33470,35455,URAVR_roi,IL2VR_roi,c-3 3(c),99.0,111.0,13950,71.0,6.0,6.6666665,50040.0,,,3,c,3
35926,33470,34550,URAVR_roi,areatree,c-3 3(c),99.0,111.0,13950,71.0,6.0,6.6666665,50040.0,,,3,c,3
35928,33470,33954,URAVR_roi,RMER,e-8 2(c),77.0,56.0,17217,6.0,6.0,6.6666665,53200.0,,,2,e,8
35930,33757,35509,RIR_roi,RIAL_roi,c-4 5(c),111.0,81.0,17492,6.0,6.0,6.6666665,55480.0,,,5,c,4
35930,33757,35405,RIR_roi,BAGR_roi,c-4 5(c),111.0,81.0,17492,6.0,6.0,6.6666665,55480.0,,,5,c,4
35932,33757,33837,RIR_roi,RIH?,e-8 3(c),40.0,74.0,17361,39.0,6.0,6.6666665,54400.0,,,3,e,8
35934,33757,33837,RIR_roi,RIH?,e-9 4(c),45.0,87.0,19819,29.0,68.0,6.6666665,57800.0,,,4,e,9
35936,35377,35579,ADEL_roi,AVAR_roi,c-3 5(c),76.0,74.0,14136,90.0,6.0,6.6666665,51260.0,,,5,c,3
35936,35377,34413,ADEL_roi,RIGL_roi,c-3 5(c),76.0,74.0,14136,90.0,6.0,6.6666665,51260.0,,,5,c,3
35938,33870,33976,AVKR_roi,RIMR_roi,c-5 4(c),96.0,22.0,14088,82.0,6.0,6.6666665,50940.0,,,4,c,5
35940,33870,33976,AVKR_roi,RIMR_roi,c-2 2(c),88.0,60.0,14030,7.0,6.0,6.6666665,50540.0,,,2,c,2
35942,33870,35669,AVKR_roi,RIML_roi,c-1 3(c),13.0,72.0,14009,6.0,6.0,6.6666665,50400.0,,,3,c,1
35944,33870,35669,AVKR_roi,RIML_roi,c-1 3(c),47.0,76.0,14145,6.0,6.0,6.6666665,51300.0,,,3,c,1
35948,33870,35277,AVKR_roi,AQR_roi,c-1 2(c),46.0,60.0,14271,82.0,19.0,6.6666665,52140.0,,,2,c,1
35950,33870,33976,AVKR_roi,RIMR_roi,c-3 4(c),88.0,25.0,14249,79.0,6.0,6.6666665,52000.0,,,4,c,3
35952,33870,33976,AVKR_roi,RIMR_roi,e-7 3(c),85.0,14.0,17268,20.0,78.0,6.6666665,53640.0,,,3,e,7
35954,33870,35683,AVKR_roi,SAAVR_roi,c-1 3(c),79.0,84.0,14112,6.0,56.0,6.6666665,51100.0,,,3,c,1
35954,33870,35669,AVKR_roi,RIML_roi,c-1 3(c),79.0,84.0,14112,6.0,56.0,6.6666665,51100.0,,,3,c,1
35958,33870,35669,AVKR_roi,RIML_roi,c-4 4(c),112.0,97.0,14353,6.0,30.0,6.6666665,52680.0,,,4,c,4
35958,33870,34654,AVKR_roi,areatree,c-4 4(c),112.0,97.0,14353,6.0,30.0,6.6666665,52680.0,,,4,c,4
35960,33870,35669,AVKR_roi,RIML_roi,c-3 3(c),71.0,36.0,17361,6.0,6.0,6.6666665,54400.0,,,3,c,3
35962,33870,35387,AVKR_roi,SMBDR_roi,e-20 5(c),67.0,74.0,17597,10.0,6.0,6.6666665,56340.0,,,5,e,20
35964,33870,33760,AVKR_roi,AVL_roi,c-3 2(c),41.0,47.0,14253,106.0,127.0,10.0,52020.0,,,2,c,3
35964,33870,35385,AVKR_roi,SIAVR_roi,c-3 2(c),41.0,47.0,14253,106.0,127.0,10.0,52020.0,,,2,c,3
35967,34277,35385,SIBDR_roi,SIAVR_roi,c-2 3(c),116.0,137.0,17583,10.0,10.0,10.0,56240.0,,,3,c,2
35967,34277,38046,SIBDR_roi,RMHR_roi,c-2 3(c),116.0,137.0,17583,10.0,10.0,10.0,56240.0,,,3,c,2
35967,34277,35293,SIBDR_roi,RICL_roi,c-2 3(c),116.0,137.0,17583,10.0,10.0,10.0,56240.0,,,3,c,2
35973,35239,34277,SMDDR_roi,SIBDR_roi,e-7 2(c),59.0,48.0,14012,113.0,95.0,10.0,50420.0,,,2,e,7
35975,35423,34283,OLLL_roi,AVER_roi,c-3 4(c),123.0,146.0,14016,110.0,102.0,10.0,50460.0,,,4,c,3
35975,35423,35475,OLLL_roi,CEPDL_roi,c-3 4(c),123.0,146.0,14016,110.0,102.0,10.0,50460.0,,,4,c,3
35977,35475,35461,CEPDL_roi,IL1DL_roi,c-5 4(c),120.0,112.0,14033,29.0,10.0,10.0,50560.0,,,4,c,5
35977,35475,34283,CEPDL_roi,AVER_roi,c-5 4(c),120.0,112.0,14033,29.0,10.0,10.0,50560.0,,,4,c,5
35979,35435,35667,URYDL_roi,RIBL_roi,c-1 2(c),88.0,101.0,14024,118.0,78.0,10.0,50520.0,,,2,c,1
35979,35435,34283,URYDL_roi,AVER_roi,c-1 2(c),88.0,101.0,14024,118.0,78.0,10.0,50520.0,,,2,c,1
35981,35435,35667,URYDL_roi,RIBL_roi,c-4 4(c),128.0,131.0,14079,112.0,126.0,10.0,50860.0,,,4,c,4
35981,35435,34283,URYDL_roi,AVER_roi,c-4 4(c),128.0,131.0,14079,112.0,126.0,10.0,50860.0,,,4,c,4
35983,35423,34283,OLLL_roi,AVER_roi,c-7 3(c),222.0,136.0,14131,158.0,10.0,10.0,51220.0,,,3,c,7
35983,35423,35667,OLLL_roi,RIBL_roi,c-7 3(c),222.0,136.0,14131,158.0,10.0,10.0,51220.0,,,3,c,7
35983,35423,35429,OLLL_roi,IL1L_roi,c-7 3(c),222.0,136.0,14131,158.0,10.0,10.0,51220.0,,,3,c,7
35983,35423,33957,OLLL_roi,RMEL,c-7 3(c),222.0,136.0,14131,158.0,10.0,10.0,51220.0,,,3,c,7
35985,35225,35503,RIS_roi,URYVL_roi,c-5 5(c),168.0,132.0,14197,79.0,66.0,10.0,51640.0,,,5,c,5
35985,35225,35667,RIS_roi,RIBL_roi,c-5 5(c),168.0,132.0,14197,79.0,66.0,10.0,51640.0,,,5,c,5
35985,35225,35503,RIS_roi,URYVL_roi,c-5 5(c),168.0,132.0,14197,79.0,66.0,10.0,51640.0,,,5,c,5
35987,35667,34283,RIBL_roi,AVER_roi,c-7 5(c),89.0,76.0,14302,10.0,82.0,10.0,52340.0,,,5,c,7
35989,35667,34283,RIBL_roi,AVER_roi,c-3 4(c),31.0,92.0,14302,10.0,13.0,10.0,52340.0,,,4,c,3
35991,35423,34283,OLLL_roi,AVER_roi,c-3 4(c),99.0,107.0,17464,10.0,10.0,10.0,55240.0,,,4,c,3
35991,35423,35667,OLLL_roi,RIBL_roi,c-3 4(c),99.0,107.0,17464,10.0,10.0,10.0,55240.0,,,4,c,3
35993,34283,35631,AVER_roi,AVJR_roi,e-8 3(c),84.0,95.0,17451,118.0,95.0,10.0,55140.0,,,3,e,8
35995,35631,34283,AVJR_roi,AVER_roi,c-2 4(c),128.0,105.0,17435,10.0,10.0,10.0,55000.0,,,4,c,2
35995,35631,35347,AVJR_roi,AVBR_roi,c-2 4(c),128.0,105.0,17435,10.0,10.0,10.0,55000.0,,,4,c,2
35997,34384,35347,DVA_roi,AVBR_roi,c-2 2(c),96.0,97.0,17607,10.0,45.0,10.0,56420.0,,,2,c,2
35997,34384,34283,DVA_roi,AVER_roi,c-2 2(c),96.0,97.0,17607,10.0,45.0,10.0,56420.0,,,2,c,2
35999,35631,34283,AVJR_roi,AVER_roi,c-4 4(c),106.0,80.0,14191,27.0,84.0,10.0,51600.0,,,4,c,4
35999,35631,35347,AVJR_roi,AVBR_roi,c-4 4(c),106.0,80.0,14191,27.0,84.0,10.0,51600.0,,,4,c,4
36001,34384,34283,DVA_roi,AVER_roi,c-4 4(c),100.0,94.0,17185,119.0,10.0,10.0,52880.0,,,4,c,4
36001,34384,35219,DVA_roi,ADAR_roi,c-4 4(c),100.0,94.0,17185,119.0,10.0,10.0,52880.0,,,4,c,4
36003,35585,35223,ALA_roi,AIMR_roi,c-6 4(c),129.0,154.0,14057,6.0,16.0,6.6666665,50720.0,,,4,c,6
36003,35585,34283,ALA_roi,AVER_roi,c-6 4(c),129.0,154.0,14057,6.0,16.0,6.6666665,50720.0,,,4,c,6
36005,34295,35391,PLNR_roi,RMHL_roi,e-20 4(c),85.0,22.0,14103,6.0,6.0,6.6666665,51020.0,,,4,e,20
36007,34295,35391,PLNR_roi,RMHL_roi,c-2 3(c),70.0,15.0,14155,64.0,6.0,6.6666665,51380.0,,,3,c,2
36009,34295,35241,PLNR_roi,SAADR_roi,c-3 2(c),90.0,104.0,14261,75.0,68.0,6.6666665,52060.0,,,2,c,3
36009,34295,35389,PLNR_roi,RMFL_roi,c-3 2(c),90.0,104.0,14261,75.0,68.0,6.6666665,52060.0,,,2,c,3
36011,34295,35577,PLNR_roi,AVAL_roi,c-8 3(c),81.0,76.0,14374,37.0,6.0,6.6666665,52820.0,,,3,c,8
36011,34295,35605,PLNR_roi,AIBL_roi,c-8 3(c),81.0,76.0,14374,37.0,6.0,6.6666665,52820.0,,,3,c,8
36013,34295,34318,PLNR_roi,RICR_roi,e-11 4(c),43.0,64.0,14374,6.0,9.0,6.6666665,52820.0,,,4,e,11
36015,34295,35629,PLNR_roi,SMBVR_roi,e-9 4(c),53.0,15.0,17283,6.0,29.0,6.6666665,53780.0,,,4,e,9
36017,34295,35395,PLNR_roi,RMDVL_roi,c-2 2(c)],61.0,82.0,17409,84.0,48.0,6.6666665,54800.0,,,2,c,2
36017,34295,35241,PLNR_roi,SAADR_roi,c-2 2(c)],61.0,82.0,17409,84.0,48.0,6.6666665,54800.0,,,2,c,2
36017,34295,35629,PLNR_roi,SMBVR_roi,c-2 2(c)],61.0,82.0,17409,84.0,48.0,6.6666665,54800.0,,,2,c,2
36019,35511,34318,SMDVL_roi,RICR_roi,c-2 3(c),90.0,114.0,17451,88.0,58.0,6.6666665,55140.0,,,3,c,2
36019,35511,34295,SMDVL_roi,PLNR_roi,c-2 3(c),90.0,114.0,17451,88.0,58.0,6.6666665,55140.0,,,3,c,2
36021,34295,35629,PLNR_roi,SMBVR_roi,c-5 4(c),94.0,74.0,17490,105.0,51.0,6.6666665,55460.0,,,4,c,5
36021,34295,33855,PLNR_roi,SAADR,c-5 4(c),94.0,74.0,17490,105.0,51.0,6.6666665,55460.0,,,4,c,5
36023,34295,35629,PLNR_roi,SMBVR_roi,c-9 5(c),111.0,98.0,17458,47.0,87.0,6.6666665,55200.0,,,5,c,9
36023,34295,33855,PLNR_roi,SAADR,c-9 5(c),111.0,98.0,17458,47.0,87.0,6.6666665,55200.0,,,5,c,9
36025,35629,33855,SMBVR_roi,SAADR,e-20 5(c),53.0,93.0,17486,6.0,12.0,6.6666665,55420.0,,,5,e,20
36027,35629,34295,SMBVR_roi,PLNR_roi,e-25 4(c),66.0,18.0,19785,11.0,75.0,6.6666665,57460.0,,,4,e,25
36029,35343,34295,ASIR_roi,PLNR_roi,e-6 2(c),17.0,81.0,13994,44.0,6.0,6.6666665,50320.0,,,2,e,6
36031,35597,34304,SMDDL_roi,SMDVR_roi,c-2 3(c),148.0,94.0,13994,107.0,40.0,6.6666665,50320.0,,,3,c,2
36031,35597,35459,SMDDL_roi,IL1DR_roi,c-2 3(c),148.0,94.0,13994,107.0,40.0,6.6666665,50320.0,,,3,c,2
36031,35597,35477,SMDDL_roi,CEPDR_roi,c-2 3(c),148.0,94.0,13994,107.0,40.0,6.6666665,50320.0,,,3,c,2
36033,35401,34559,RMEV_roi,areatree,c-1 3(c),115.0,140.0,14157,6.0,6.0,6.6666665,51400.0,,,3,c,1
36033,35401,34599,RMEV_roi,dBWMR5,c-1 3(c),115.0,140.0,14157,6.0,6.0,6.6666665,51400.0,,,3,c,1
36033,35401,34304,RMEV_roi,SMDVR_roi,c-1 3(c),115.0,140.0,14157,6.0,6.0,6.6666665,51400.0,,,3,c,1
36035,34304,35511,SMDVR_roi,SMDVL_roi,c-3 2(c),80.0,77.0,19827,6.0,6.0,6.6666665,57880.0,,,2,c,3
36035,34304,35597,SMDVR_roi,SMDDL_roi,c-3 2(c),80.0,77.0,19827,6.0,6.0,6.6666665,57880.0,,,2,c,3
36037,34304,35373,SMDVR_roi,VB1_roi,e-20 4(c),52.0,38.0,14333,62.0,6.0,6.6666665,52540.0,,,4,e,20
36039,35561,34304,RIVR_roi,SMDVR_roi,e-8 4(c),68.0,17.0,14081,6.0,8.0,6.6666665,50880.0,,,4,e,8
36041,33760,35435,AVL_roi,URYDL_roi,e-6 3(c),60.0,14.0,14151,83.0,44.0,6.6666665,51340.0,,,3,e,6
36043,33760,35157,AVL_roi,RMGL_roi,e-6 2(c),89.0,50.0,14309,77.0,13.0,6.6666665,52380.0,,,2,e,6
